epoch,lr,name,num_trainable_params,params,training_took,weight_decay,best-val:char_level:tp,best-val:char_level:fp,best-val:char_level:tn,best-val:char_level:fn,best-val:word_level:correctly_tokenised_words,best-val:word_level:total_words_in_sample,best-val:word_level:total_words_in_ref_sample,best-val:char_level:precision,best-val:char_level:recall,best-val:char_level:f1,best-val:word_level:precision,best-val:word_level:recall,best-val:word_level:f1,best-val:time_took,best-val:model_path,best-test:char_level:tp,best-test:char_level:fp,best-test:char_level:tn,best-test:char_level:fn,best-test:word_level:correctly_tokenised_words,best-test:word_level:total_words_in_sample,best-test:word_level:total_words_in_ref_sample,best-test:char_level:precision,best-test:char_level:recall,best-test:char_level:f1,best-test:word_level:precision,best-test:word_level:recall,best-test:word_level:f1,best-test:time_took,best-test:model_path
20,0.0007991104524735835,seq_sy_ch_lstm,1391035,bi:1|cells:204|crf:0|do:0.38498006390979367|embc:32|embs:64|embt:32|l1:27|oc:BI,3711.1965186595917,0.00019396431975697275,564179.0,7207.0,1493527.0,4775.0,555027.0,571386.0,568954.0,0.9873868103173686,0.991607405871125,0.9894926074679482,0.9713696170364692,0.975521746925059,0.9734412543627339,219.59398698806763,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-12,123409.0,3289.0,325162.0,1978.0,120492.0,126700.0,125389.0,0.9740406320541761,0.984224839895683,0.9791062538429499,0.9510023677979479,0.9609455374873394,0.955948097695655,63.930219888687134,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-12
20,0.0007108469976998464,seq_sy_ch_lstm,1928319,bi:1|cells:308|crf:0|do:0.4376907259078503|embc:32|embs:64|embt:32|l1:23|oc:BI,5219.67148733139,1.8358991075111375e-05,563544.0,7335.0,1493399.0,5410.0,553870.0,570879.0,568954.0,0.9871513928520755,0.9904913226728347,0.9888185374524163,0.9702055952312136,0.9734881906094341,0.9718441210247466,330.9037320613861,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-16,123281.0,3281.0,325170.0,2106.0,120307.0,126564.0,125389.0,0.9740759469667041,0.983204000414716,0.9786186887028724,0.9505625612338422,0.9594701289586806,0.9549955745714478,98.98955130577087,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-16
20,0.0002510862922504166,seq_sy_ch_lstm,2658497,bi:1|cells:412|crf:0|do:0.058572631065123115|embc:32|embs:64|embt:32|l1:45|oc:BI,6685.542929649353,1.3324900985044378e-06,563691.0,8456.0,1492278.0,5263.0,553017.0,572147.0,568954.0,0.9852205814240047,0.9907496915392106,0.9879774007734634,0.9665645367361885,0.9719889481399199,0.9692691532125551,473.8888518810272,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-9,123305.0,3742.0,324709.0,2082.0,119872.0,127049.0,125389.0,0.9705463332467512,0.9833954078173973,0.976928622927181,0.9435099843367519,0.9560009251210234,0.9497143853144138,139.3983976840973,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-9
20,0.00011292816400502279,seq_sy_ch_lstm,1805553,bi:1|cells:287|crf:0|do:0.02453091891547088|embc:32|embs:64|embt:32|l1:23|oc:BI,5717.981930971146,0.000244037431965102,562164.0,9953.0,1490781.0,6790.0,549038.0,572117.0,568954.0,0.9826032087842173,0.9880658190293065,0.9853269428458001,0.9596603491943082,0.9649954126344134,0.9623204866305428,312.63711500167847,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-1,123071.0,4133.0,324318.0,2316.0,119244.0,127206.0,125389.0,0.9675088833684475,0.9815291856412547,0.9744686073533895,0.937408612801283,0.9509925113048194,0.9441517052989965,92.74372935295105,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-1
20,0.0001969154572330768,seq_sy_ch_lstm,2846900,bi:1|cells:437|crf:0|do:0.3431607253416236|embc:32|embs:64|embt:32|l1:34|oc:BI,8477.948845148087,1.861653474925487e-06,564262.0,9209.0,1491525.0,4692.0,553517.0,573471.0,568954.0,0.983941646569748,0.9917532876120038,0.987832023984069,0.9652048665058913,0.9728677538078649,0.9690211611265509,512.8746001720428,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-5,123536.0,4011.0,324440.0,1851.0,120137.0,127549.0,125389.0,0.968552768783272,0.9852377040682049,0.9768239936109816,0.9418889995217524,0.9581143481485617,0.9499323944998378,155.3200330734253,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-5
20,0.000671560113183258,seq_sy_ch_lstm,1800458,bi:1|cells:286|crf:0|do:0.4473385037599162|embc:32|embs:64|embt:32|l1:24|oc:BI,5585.510837316513,4.513413434780684e-06,564177.0,7791.0,1492943.0,4777.0,554554.0,571968.0,568954.0,0.9863786085934877,0.9916038906484531,0.9889843477468223,0.969554240796688,0.9746903967631829,0.9721155346290105,309.0630376338959,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-2,123506.0,3510.0,324941.0,1881.0,120476.0,127018.0,125389.0,0.9723656862127606,0.9849984448148532,0.9786412998260718,0.948495488828355,0.9608179345875635,0.9546169480244209,91.85715007781982,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-2
20,0.00035479421067576754,seq_sy_ch_lstm,2247578,bi:1|cells:356|crf:0|do:0.22000289013801588|embc:32|embs:64|embt:32|l1:40|oc:BI,6015.445418834686,0.00017104626911840432,563810.0,7380.0,1493354.0,5144.0,554035.0,571190.0,568954.0,0.9870796057353945,0.9909588472881815,0.9890154226132839,0.9699662108930478,0.973778196479856,0.9718684657376612,393.10381031036377,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-6,123492.0,3409.0,325042.0,1895.0,120449.0,126903.0,125389.0,0.9731365395071749,0.9848867904966224,0.978976407914764,0.949142258260246,0.9606026046941917,0.9548380448052258,114.09091353416443,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-6
20,0.0006817551520364886,seq_sy_ch_lstm,2188276,bi:1|cells:347|crf:0|do:0.28544811681741866|embc:32|embs:64|embt:32|l1:42|oc:BI,6617.312374353409,2.7977740195693526e-05,564188.0,7681.0,1493053.0,4766.0,554764.0,571869.0,568954.0,0.9865686022498159,0.9916232243731479,0.9890894555947767,0.970089303669197,0.9750594951437199,0.9725680495572058,388.1792311668396,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-19,123485.0,3318.0,325133.0,1902.0,120556.0,126805.0,125389.0,0.9738334266539436,0.9848309633375071,0.9793013204330069,0.9507196088482316,0.9614559490864429,0.9560576381674426,117.09939002990723,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-19
20,0.00011480964869931213,seq_sy_ch_lstm,3248185,bi:1|cells:484|crf:0|do:0.2639018576267225|embc:32|embs:64|embt:32|l1:37|oc:BI,8327.011659622192,3.7131097578422034e-06,563327.0,8971.0,1491763.0,5627.0,551913.0,572298.0,568954.0,0.984324600120916,0.9901099210129466,0.9872087847381646,0.9643804451527002,0.9700485452250973,0.9672061910953934,580.623966217041,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-11,123313.0,3914.0,324537.0,2074.0,119801.0,127229.0,125389.0,0.9692360898237009,0.9834592102849578,0.97629585058627,0.941617084155342,0.9554346872532679,0.9484755638948927,175.02288436889648,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-11
20,0.0004748450466190518,seq_sy_ch_lstm,3452008,bi:1|cells:506|crf:0|do:0.13246561106088206|embc:32|embs:64|embt:32|l1:42|oc:BI,9887.965054988861,3.1529224589274903e-06,564318.0,7343.0,1493391.0,4636.0,555130.0,571661.0,568954.0,0.987154974714035,0.9918517138468136,0.9894977709393616,0.9710825121881674,0.9757027808926556,0.9733871639422592,622.5358922481537,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-15,123549.0,3401.0,325050.0,1838.0,120582.0,126952.0,125389.0,0.9732099251673887,0.9853413830779906,0.9792380824056718,0.9498235553595059,0.9616633037985788,0.9557067618817393,190.35557913780212,./artifacts/seq_sy_ch_lstm_bi.yaml-2020-06-03--20-26.20/run-15
