epoch,lr,name,num_trainable_params,params,training_took,weight_decay,best-val:char_level:tp,best-val:char_level:fp,best-val:char_level:tn,best-val:char_level:fn,best-val:word_level:correctly_tokenised_words,best-val:word_level:total_words_in_sample,best-val:word_level:total_words_in_ref_sample,best-val:char_level:precision,best-val:char_level:recall,best-val:char_level:f1,best-val:word_level:precision,best-val:word_level:recall,best-val:word_level:f1,best-val:time_took,best-val:model_path,best-test:char_level:tp,best-test:char_level:fp,best-test:char_level:tn,best-test:char_level:fn,best-test:word_level:correctly_tokenised_words,best-test:word_level:total_words_in_sample,best-test:word_level:total_words_in_ref_sample,best-test:char_level:precision,best-test:char_level:recall,best-test:char_level:f1,best-test:word_level:precision,best-test:word_level:recall,best-test:word_level:f1,best-test:time_took,best-test:model_path
20,0.0002815070879501417,seq_sy_ch_lstm,1834675,bi:1|cells:359|crf:0|embc:32|embs:64|embt:32|l1:37|oc:SchemeB,7197.335996627808,2.9311435245217864e-06,499523.0,4980.0,1493447.0,4573.0,492056.0,504503.0,504096.0,0.9901288991343956,0.9909283152415413,0.9905284458937597,0.9753281942822937,0.9761156605091094,0.9757217685125604,398.84511160850525,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-7,107464.0,2882.0,324858.0,1816.0,103832.0,110346.0,109280.0,0.9738821525021296,0.9833821376281112,0.9786090899984519,0.9409675022202889,0.9501464128843338,0.9455346816861392,120.29667544364929,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-7
20,3.053758214058263e-05,seq_sy_ch_lstm,1968341,bi:1|cells:377|crf:0|embc:32|embs:64|embt:32|l1:47|oc:SchemeB,7482.017598867416,1.469232781948388e-05,491016.0,13169.0,1485258.0,13080.0,471048.0,504185.0,504096.0,0.9738806192171524,0.974052561416873,0.973966582728426,0.9342761089679383,0.9344410588459341,0.9343585766269522,423.0826120376587,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-18,105894.0,4250.0,323490.0,3386.0,100186.0,110144.0,109280.0,0.9614141487507263,0.969015373352855,0.9651997958290797,0.9095910807669959,0.9167825768667642,0.9131726702639638,127.60982179641724,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-18
20,0.0006792317888046801,seq_sy_ch_lstm,2858395,bi:1|cells:488|crf:0|embc:32|embs:64|embt:32|l1:43|oc:SchemeB,8464.980853557587,0.00045639405234655346,485156.0,25104.0,1473323.0,18940.0,450894.0,510260.0,504096.0,0.9508015521498844,0.9624277915317717,0.9565793468959616,0.883655391369106,0.8944605789373453,0.8890251548765917,582.960474729538,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-3,104958.0,6644.0,321096.0,4322.0,96414.0,111602.0,109280.0,0.9404670167201304,0.9604502196193265,0.9503535824557908,0.8639092489381911,0.8822657393850659,0.8729910087739156,179.28200006484985,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-3
20,0.0001352243092213947,seq_sy_ch_lstm,2047615,bi:1|cells:389|crf:0|embc:32|embs:64|embt:32|l1:37|oc:SchemeB,7999.753768920898,8.932770133266765e-05,491976.0,15036.0,1483391.0,12120.0,470841.0,507012.0,504096.0,0.9703438971858654,0.9759569605789373,0.9731423349434482,0.9286584932900996,0.934030422776614,0.9313367118052672,439.8244819641113,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-22,106256.0,4564.0,323176.0,3024.0,100399.0,110820.0,109280.0,0.9588160981772244,0.9723279648609078,0.9655247614720581,0.9059646273235878,0.9187316983894582,0.9123034984098137,132.58284997940063,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-22
20,2.298483533032421e-05,seq_sy_ch_lstm,2811106,bi:1|cells:485|crf:0|embc:32|embs:64|embt:32|l1:22|oc:SchemeB,9590.417554616928,0.0006328541227045674,476184.0,45680.0,1452747.0,27912.0,419946.0,521864.0,504096.0,0.9124676160838839,0.9446295943629784,0.9282701079964132,0.8047039075314641,0.8330675109502952,0.8186401029279894,586.0951111316681,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-14,102644.0,10616.0,317124.0,6636.0,89595.0,113260.0,109280.0,0.9062687621402084,0.9392752562225476,0.9224768580929271,0.7910559773971393,0.8198663982430454,0.8052035589107576,179.13889122009277,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-14
20,4.422590626304447e-06,seq_sy_ch_lstm,1890483,bi:1|cells:366|crf:0|embc:32|embs:64|embt:32|l1:47|oc:SchemeB,7337.751327514648,4.32054087055279e-06,484619.0,25571.0,1472856.0,19477.0,449384.0,510190.0,504096.0,0.9498794566730042,0.961362518250492,0.9555864913840871,0.8808169505478352,0.8914651177553482,0.8861090461664659,406.2883450984955,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-10,104671.0,6692.0,321048.0,4609.0,95947.0,111363.0,109280.0,0.9399082280470175,0.9578239385065885,0.9487815158423335,0.8615698212153049,0.8779923133235725,0.8697035482657506,122.7272093296051,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-10
20,0.0008674077515046246,seq_sy_ch_lstm,560170,bi:1|cells:88|crf:0|embc:32|embs:64|embt:32|l1:18|oc:SchemeB,3074.989686727524,6.783150236116013e-06,497157.0,6045.0,1492382.0,6939.0,486939.0,503202.0,504096.0,0.9879869316894607,0.9862347648067035,0.9871100707040021,0.9676809710613233,0.9659648162254809,0.9668221320800796,117.79560780525208,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-26,107221.0,2634.0,325106.0,2059.0,103565.0,109855.0,109280.0,0.9760229393291157,0.9811584919472913,0.9785839779131587,0.9427427062946612,0.9477031478770132,0.9452164191023797,32.16349720954895,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-26
20,8.730460264785919e-06,seq_sy_ch_lstm,695706,bi:1|cells:135|crf:0|embc:32|embs:64|embt:32|l1:22|oc:SchemeB,3141.9069499969482,6.443980965540614e-06,486634.0,23927.0,1474500.0,17462.0,453670.0,510561.0,504096.0,0.9531358642747879,0.9653597727417,0.9592088755116261,0.8885715908578995,0.8999674665143147,0.8942332236410925,153.91158819198608,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-21,105085.0,6320.0,321420.0,4195.0,96777.0,111405.0,109280.0,0.9432700507158566,0.9616123718887262,0.9523529011940096,0.8686953009290427,0.8855874816983894,0.8770600629857036,43.6195855140686,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-21
20,5.5869025722752355e-05,seq_sy_ch_lstm,912894,bi:1|cells:192|crf:0|embc:32|embs:64|embt:32|l1:38|oc:SchemeB,3297.028068780899,4.714361915246929e-06,494918.0,11596.0,1486831.0,9178.0,479038.0,506514.0,504096.0,0.9771062596492891,0.9817931505110138,0.9794440981189579,0.9457547076684949,0.9502912143718657,0.9480175339646353,195.84481692314148,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-17,106872.0,3761.0,323979.0,2408.0,102168.0,110633.0,109280.0,0.9660047183028572,0.9779648609077599,0.9719479976172395,0.923485759221932,0.9349194729136164,0.9291674434890161,56.45020151138306,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-17
20,4.2957801581003365e-05,seq_sy_ch_lstm,2758275,bi:1|cells:478|crf:0|embc:32|embs:64|embt:32|l1:31|oc:SchemeB,9404.897969722748,1.9998979479160204e-06,494961.0,10404.0,1488023.0,9135.0,479997.0,505365.0,504096.0,0.9794128995874269,0.9818784517234812,0.9806441259246271,0.9498026179098276,0.9521936297848029,0.9509966209690122,567.6227970123291,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-8,106752.0,3670.0,324070.0,2528.0,101989.0,110422.0,109280.0,0.9667638695187554,0.9768667642752562,0.9717890597263567,0.9236293492238865,0.9332814787701318,0.9284303283538611,174.8394238948822,./artifacts/seq_sy_ch_lstm_scheme_b.yaml-2020-05-24--17-52.30/run-8
